Dataset Atlas Type Value
SWU4 Hammer Hom 0.00610036845103914
SWU4 Hammer Hom 0.012631580391295272
SWU4 Hammer Hom 0.031742775045225984
SWU4 Hammer Hom 0.016540294857700425
SWU4 Hammer Hom 0.020251070897805753
SWU4 Hammer Hom 0.021107308992921313
SWU4 Hammer Hom 0.020131913387887813
SWU4 Hammer Hom 0.015255327907618072
SWU4 Hammer Hom 0.012859091176098616
SWU4 Hammer Hom 0.010672145125911608
SWU4 Hammer Hom 0.00578125264001625
SWU4 Hammer Hom 0.028069517349855053
SWU4 Hammer Hom 0.013703541524671873
SWU4 Hammer Hom 0.019421955450695156
SWU4 Hammer Hom 0.024124972838545394
SWU4 Hammer Hom 0.01848766080683939
SWU4 Hammer Hom 0.011349632653829149
SWU4 Hammer Hom 0.018754529268158373
SWU4 Hammer Hom 0.020140139708892967
SWU4 Hammer Hom 0.013562895775370173
SWU4 Hammer Hom 0.013224107945056558
SWU4 Hammer Hom 0.006567081833354023
SWU4 Hammer Hom 0.026223742715346807
SWU4 Hammer Hom 0.016607648322135335
SWU4 Hammer Hom 0.03275275605596233
SWU4 Hammer Hom 0.020652801869987344
SWU4 Hammer Hom 0.01756852616980187
SWU4 Hammer Hom 0.01604950587480364
SWU4 Hammer Hom 0.017884189366151902
SWU4 Hammer Hom 0.016001929694350197
SWU4 Hammer Hom 0.0143773178465914
SWU4 Hammer Hom 0.011063650802407378
SWU4 Hammer Hom 0.0037068398012935506
SWU4 Hammer Hom 0.015907199056702247
SWU4 Hammer Hom 0.01263151092606047
SWU4 Hammer Hom 0.0260651291288176
SWU4 Hammer Hom 0.010696979504618525
SWU4 Hammer Hom 0.03484279903843714
SWU4 Hammer Hom 0.018671751258537372
SWU4 Hammer Hom 0.016082953529882135
SWU4 Hammer Hom 0.015568618023486407
SWU4 Hammer Hom 0.02234740566265427
SWU4 Hammer Hom 0.019695984303594986
SWU4 Hammer Hom 0.021405046578824003
SWU4 Hammer Hom 0.011403284964788025
SWU4 Hammer Hom 0.01544230298918403
SWU4 Hammer Hom 0.014087710479800255
SWU4 Hammer Hom 0.020000278350056615
SWU4 Hammer Hom 0.0201162465711575
SWU4 Hammer Hom 0.0197733005337897
SWU4 Hammer Hom 0.020097686692874754
SWU4 Hammer Hom 0.006175022275223515
SWU4 Hammer Hom 0.01566200861678418
SWU4 Hammer Hom 0.017304830157069358
SWU4 Hammer Hom 0.01539363454993637
SWU4 Hammer Hom 0.013579498004695155
SWU4 Hammer Hom 0.01873618885683536
SWU4 Hammer Hom 0.009097002103872794
SWU4 Hammer Hom 0.018169081914101836
SWU4 Hammer Hom 0.01267916256672814
SWU4 Hammer Hom 0.017919717103484566
SWU4 Hammer Hom 0.008312592639410992
SWU4 Hammer Hom 0.011241833572568853
SWU4 Hammer Hom 0.013487441020051163
SWU4 Hammer Hom 0.01872353548095725
SWU4 Hammer Hom 0.013030689660708358
SWU4 Hammer Hom 0.011492496328280671
SWU4 Hammer Hom 0.009274301187422649
SWU4 Hammer Hom 0.03030897048597196
SWU4 Hammer Hom 0.013801754465726597
SWU4 Hammer Hom 0.013640846071334667
SWU4 Hammer Hom 0.02105307593991918
SWU4 Hammer Hom 0.008412658928433112
SWU4 Hammer Hom 0.015353968537600678
SWU4 Hammer Hom 0.014725805620805388
SWU4 Hammer Hom 0.03692136928338363
SWU4 Hammer Hom 0.01702699008788969
SWU4 Hammer Hom 0.012379543871889928
SWU4 Hammer Hom 0.01574099166511618
SWU4 Hammer Hom 0.015427166211787554
SWU4 Hammer Hom 0.030173456451882928
SWU4 Hammer Hom 0.007406980666056349
SWU4 Hammer Hom 0.027627280718078726
SWU4 Hammer Hom 0.016035863522070443
SWU4 Hammer Hom 0.012660454938120885
SWU4 Hammer Hom 0.007106734050954393
SWU4 Hammer Hom 0.014286943307097073
SWU4 Hammer Hom 0.025976596560139523
SWU4 Hammer Hom 0.031105119330774412
SWU4 Hammer Hom 0.01676686238195835
SWU4 Hammer Hom 0.025476594564811442
SWU4 Hammer Hom 0.009663358147387186
SWU4 Hammer Hom 0.01786564840853583
SWU4 Hammer Hom 0.015003060602646912
SWU4 Hammer Hom 0.017231939126321927
SWU4 Hammer Hom 0.013511128675810195
SWU4 Hammer Hom 0.015942096908696163
SWU4 Hammer Hom 0.007063870792443072
SWU4 Hammer Hom 0.017124225258277212
SWU4 Hammer Hom 0.015085016784340429
SWU4 Hammer Hom 0.020660731963209836
SWU4 Hammer Hom 0.008785016945969925
SWU4 Hammer Hom 0.011814303066647493
SWU4 Hammer Hom 0.029531083364294105
SWU4 Hammer Hom 0.013854967099661494
SWU4 Hammer Hom 0.014993607465857445
SWU4 Hammer Hom 0.026718577793571355
SWU4 Hammer Hom 0.01126317236854966
SWU4 Hammer Hom 0.012718389524173136
SWU4 Hammer Hom 0.014657026881178916
SWU4 Hammer Hom 0.02417298387778185
SWU4 Hammer Hom 0.009468438695012323
SWU4 Hammer Hom 0.008103962424729372
SWU4 Hammer Hom 0.00416046103148069
SWU4 Hammer Hom 0.018828411970677795
SWU4 Hammer Hom 0.013426190636723408
SWU4 Hammer Hom 0.011557504090464127
SWU4 Hammer Hom 0.011941613262464594
SWU4 Hammer Hom 0.01756495805224112
SWU4 Hammer Hom 0.009443840607715026
SWU4 Hammer Hom 0.008737090415903658
SWU4 Hammer Hom 0.03394803284482127
SWU4 Hammer Hom 0.007044332622749396
SWU4 Hammer Hom 0.019308943963533783
SWU4 Hammer Hom 0.04463337659273242
SWU4 Hammer Hom 0.00887069402971049
SWU4 Hammer Hom 0.028056938753736226
SWU4 Hammer Hom 0.0086886341741541
SWU4 Hammer Hom 0.011580805051624196
SWU4 Hammer Hom 0.018576929493660823
SWU4 Hammer Hom 0.006960287244365107
SWU4 Hammer Hom 0.010827077149427279
SWU4 Hammer Hom 0.028156085676753824
SWU4 Hammer Hom 0.011609405150693499
SWU4 Hammer Hom 0.01887432509082709
SWU4 Hammer Hom 0.0199394854150801
SWU4 Hammer Hom 0.013208721648420869
SWU4 Hammer Hom 0.013099148559673918
SWU4 Hammer Hom 0.022381264221274625
SWU4 Hammer Hom 0.017654053099354708
SWU4 Hammer Hom 0.018948912378097347
SWU4 Hammer Hom 0.015717702535734932
SWU4 Hammer Hom 0.008481385059344407
SWU4 Hammer Hom 0.014695802630040247
SWU4 Hammer Hom 0.0060249576081030385
SWU4 Hammer Hom 0.01570533821119124
SWU4 Hammer Hom 0.009442095788659515
SWU4 Hammer Hom 0.010945406351795146
SWU4 Hammer Hom 0.014549191710473437
SWU4 Hammer Hom 0.011861159489399607
SWU4 Hammer Hom 0.030173963205704715
SWU4 Hammer Hom 0.015829227054856693
SWU4 Hammer Hom 0.018502158914370563
SWU4 Hammer Hom 0.019068289671147806
SWU4 Hammer Hom 0.016201906493405388
SWU4 Hammer Hom 0.014683466432532466
SWU4 Hammer Hom 0.01579533753497787
SWU4 Hammer Hom 0.016729047920555178
SWU4 Hammer Hom 0.012396387055917805
SWU4 Hammer Hom 0.009594851069881062
SWU4 Hammer Hom 0.015239521424515227
SWU4 Hammer Hom 0.02188100676231829
SWU4 Hammer Hom 0.02026065553678767
SWU4 Hammer Hom 0.015429339483581009
SWU4 Hammer Hom 0.015383022664833955
SWU4 Hammer Hom 0.012354089759118921
SWU4 Hammer Hom 0.014728257021739315
SWU4 Hammer Hom 0.014866472225346577
SWU4 Hammer Hom 0.007681582167726044
SWU4 Hammer Hom 0.020825698292487076
SWU4 Hammer Hom 0.024046005818673628
SWU4 Hammer Hom 0.009214566765055584
SWU4 Hammer Hom 0.019095809929627477
SWU4 Hammer Hom 0.00874151642230253
SWU4 Hammer Hom 0.014252125143173795
SWU4 Hammer Hom 0.014211932295184155
SWU4 Hammer Hom 0.030546079439478874
SWU4 Hammer Hom 0.016761592499254293
SWU4 Hammer Hom 0.014163508936329408
SWU4 Hammer Hom 0.013539986637673957
SWU4 Hammer Hom 0.01425589997677178
SWU4 Hammer Hom 0.012073042170609286
SWU4 Hammer Hom 0.017108733248935613
SWU4 Hammer Hom 0.008842977247883023
SWU4 Hammer Hom 0.012113112289131138
SWU4 Hammer Hom 0.016580805792066406
SWU4 Hammer Hom 0.01577354667448282
SWU4 Hammer Hom 0.02270560806889513
SWU4 Hammer Hom 0.01981148214138555
SWU4 Hammer Hom 0.01308750021013148
SWU4 Hammer Hom 0.022210463523226556
SWU4 Hammer Hom 0.010116053695130283
SWU4 Hammer Hom 0.01418122773613412
SWU4 Hammer Hom 0.013583746609288329
SWU4 Hammer Hom 0.020669243962197468
SWU4 Hammer Hom 0.004061432351539736
SWU4 Hammer Hom 0.019161219464214427
SWU4 Hammer Hom 0.01464804442004672
SWU4 Hammer Hom 0.014096208695954843
SWU4 Hammer Hom 0.007375250308460932
SWU4 Hammer Hom 0.021480993662156046
SWU4 Hammer Hom 0.016011882141401798
SWU4 Hammer Hom 0.012163392128554391
SWU4 Hammer Hom 0.017824640387818617
SWU4 Hammer Hom 0.01791525853772418
SWU4 Hammer Hom 0.015011480866782799
SWU4 Hammer Hom 0.02590831235746198
SWU4 Hammer Hom 0.01846516018476127
SWU4 Hammer Hom 0.015986798506630272
SWU4 Hammer Hom 0.012047273612452057
SWU4 Hammer Hom 0.022169828171328548
SWU4 Hammer Hom 0.01557181645947069
SWU4 Hammer Hom 0.017067693261837824
SWU4 Hammer Hom 0.018541451362738506
SWU4 Hammer Hom 0.01146729487706585
SWU4 Hammer Hom 0.014571427238312054
SWU4 Hammer Hom 0.009347791603056427
SWU4 Hammer Hom 0.021352036806702484
SWU4 Hammer Hom 0.025742169935506955
SWU4 Hammer Hom 0.021454750402662842
SWU4 Hammer Hom 0.017679196724411112
SWU4 Hammer Hom 0.012521367006639845
SWU4 Hammer Hom 0.007935913282059231
SWU4 Hammer Hom 0.026669072906028046
SWU4 Hammer Hom 0.015492392768115527
SWU4 Hammer Hom 0.01384993637778826
SWU4 Hammer Hom 0.008618440177347253
SWU4 Hammer Hom 0.014128957351376719
SWU4 Hammer Hom 0.016317293022386898
SWU4 Hammer Hom 0.01584866765198024
SWU4 Hammer Hom 0.01346814885105691
SWU4 Hammer Hom 0.013975925253016459
SWU4 Hammer Hom 0.021070167904049884
SWU4 Hammer Hom 0.007899354329496356
SWU4 Hammer Hom 0.015644605712167595
SWU4 Hammer Hom 0.014744923288693592
SWU4 Hammer Hom 0.01479916398185585
SWU4 Hammer Hom 0.029762019809655548
SWU4 Hammer Hom 0.008111796207312165
SWU4 Hammer Hom 0.015033025938656712
SWU4 Hammer Hom 0.015427323255400758
SWU4 Hammer Hom 0.010595116955464926
SWU4 Hammer Hom 0.0193463687343193
SWU4 Hammer Hom 0.015679227001501653
SWU4 Hammer Hom 0.010726391711009139
SWU4 Hammer Hom 0.01664369145073528
SWU4 Hammer Hom 0.012388969216267276
SWU4 Hammer Contra 0.06472535828685783
SWU4 Hammer Contra 0.10649210727867424
SWU4 Hammer Contra 0.1208190069996665
SWU4 Hammer Contra 0.0883319897066853
SWU4 Hammer Contra 0.07945394553201597
SWU4 Hammer Contra 0.14473525511341392
SWU4 Hammer Contra 0.22053572894878673
SWU4 Hammer Contra 0.14618474984718172
SWU4 Hammer Contra 0.07775311235035795
SWU4 Hammer Contra 0.22495065471248452
SWU4 Hammer Contra 0.03679212545409632
SWU4 Hammer Contra 0.09739319413158591
SWU4 Hammer Contra 0.19005657659342481
SWU4 Hammer Contra 0.11407394865669095
SWU4 Hammer Contra 0.06882953419503461
SWU4 Hammer Contra 0.11100324748000101
SWU4 Hammer Contra 0.08800633071992466
SWU4 Hammer Contra 0.1056457314036576
SWU4 Hammer Contra 0.11674959117296974
SWU4 Hammer Contra 0.13693412707706745
SWU4 Hammer Contra 0.13159021558196685
SWU4 Hammer Contra 0.131908485902613
SWU4 Hammer Contra 0.09802305089582027
SWU4 Hammer Contra 0.05938210312238306
SWU4 Hammer Contra 0.1519215280395019
SWU4 Hammer Contra 0.09580021491727776
SWU4 Hammer Contra 0.14819003351751373
SWU4 Hammer Contra 0.10881051193368146
SWU4 Hammer Contra 0.13044192243791783
SWU4 Hammer Contra 0.1159493614273615
SWU4 Hammer Contra 0.15468785260654547
SWU4 Hammer Contra 0.07733063824574299
SWU4 Hammer Contra 0.06702820424522363
SWU4 Hammer Contra 0.12404376309885658
SWU4 Hammer Contra 0.15311870152483975
SWU4 Hammer Contra 0.22026311507775886
SWU4 Hammer Contra 0.06299792666432677
SWU4 Hammer Contra 0.12889189586188263
SWU4 Hammer Contra 0.06424619044468279
SWU4 Hammer Contra 0.0960718227038276
SWU4 Hammer Contra 0.12232256813538785
SWU4 Hammer Contra 0.09148771028228868
SWU4 Hammer Contra 0.06700008826412342
SWU4 Hammer Contra 0.0360482236235595
SWU4 Hammer Contra 0.12471571915910012
SWU4 Hammer Contra 0.055188390699117726
SWU4 Hammer Contra 0.1600865186069377
SWU4 Hammer Contra 0.12129598791904667
SWU4 Hammer Contra 0.0980123488031658
SWU4 Hammer Contra 0.07244142318056145
SWU4 Hammer Contra 0.13156944797054002
SWU4 Hammer Contra 0.13925446555116375
SWU4 Hammer Contra 0.12909451111396844
SWU4 Hammer Contra 0.09322596211847026
SWU4 Hammer Contra 0.06948902208597797
SWU4 Hammer Contra 0.1618190684170196
SWU4 Hammer Contra 0.05226036800644054
SWU4 Hammer Contra 0.10946074858381996
SWU4 Hammer Contra 0.08487367831590323
SWU4 Hammer Contra 0.15480825581964386
SWU4 Hammer Contra 0.21570850469119066
SWU4 Hammer Contra 0.13851477949448154
SWU4 Hammer Contra 0.06140429683498117
SWU4 Hammer Contra 0.0999870118485459
SWU4 Hammer Contra 0.12198407344340939
SWU4 Hammer Contra 0.12901519901775127
SWU4 Hammer Contra 0.07647343118737437
SWU4 Hammer Contra 0.06997261285605348
SWU4 Hammer Contra 0.12928437566194886
SWU4 Hammer Contra 0.16486184493213568
SWU4 Hammer Contra 0.09717054687776423
SWU4 Hammer Contra 0.12432952646000983
SWU4 Hammer Contra 0.057160015505227105
SWU4 Hammer Contra 0.08276219848735857
SWU4 Hammer Contra 0.18450428120391538
SWU4 Hammer Contra 0.15987810394149182
SWU4 Hammer Contra 0.07185948963050853
SWU4 Hammer Contra 0.08419131103096318
SWU4 Hammer Contra 0.0822574560452375
SWU4 Hammer Contra 0.173556555165588
SWU4 Hammer Contra 0.1549802430983451
SWU4 Hammer Contra 0.0960142696330186
SWU4 Hammer Contra 0.13611020438479385
SWU4 Hammer Contra 0.09735996007883167
SWU4 Hammer Contra 0.13844434115844975
SWU4 Hammer Contra 0.16902156926925654
SWU4 Hammer Contra 0.17705933678039315
SWU4 Hammer Contra 0.08515937932278823
SWU4 Hammer Contra 0.08569765285921342
SWU4 Hammer Contra 0.11118001419393676
SWU4 Hammer Contra 0.07972278662282659
SWU4 Hammer Contra 0.10405611094059608
SWU4 Hammer Contra 0.18648662210923522
SWU4 Hammer Contra 0.1434872010800414
SWU4 Hammer Contra 0.1575334288443171
SWU4 Hammer Contra 0.11833398367127855
SWU4 Hammer Contra 0.13482261108134885
SWU4 Hammer Contra 0.14084276291134099
SWU4 Hammer Contra 0.06748805680620175
SWU4 Hammer Contra 0.09781840525091112
SWU4 Hammer Contra 0.08618005565985362
SWU4 Hammer Contra 0.1266632455349435
SWU4 Hammer Contra 0.11412129434669022
SWU4 Hammer Contra 0.05164167779255725
SWU4 Hammer Contra 0.2031711409809557
SWU4 Hammer Contra 0.07038429971034992
SWU4 Hammer Contra 0.12161652199547507
SWU4 Hammer Contra 0.15955905130094994
SWU4 Hammer Contra 0.13211409843370142
SWU4 Hammer Contra 0.1880182444095638
SWU4 Hammer Contra 0.07370468011847767
SWU4 Hammer Contra 0.10426110849930866
SWU4 Hammer Contra 0.07443247454710739
SWU4 Hammer Contra 0.0835047937962499
SWU4 Hammer Contra 0.045363597538245815
SWU4 Hammer Contra 0.1380157014399286
SWU4 Hammer Contra 0.08768541620336473
SWU4 Hammer Contra 0.13447719724884435
SWU4 Hammer Contra 0.11535098499152227
SWU4 Hammer Contra 0.0568870114378372
SWU4 Hammer Contra 0.04623164151374563
SWU4 Hammer Contra 0.11843724107277465
SWU4 Hammer Contra 0.08908937897900411
SWU4 Hammer Contra 0.040749751438265355
SWU4 Hammer Contra 0.1761022562454919
SWU4 Hammer Contra 0.13073716654162348
SWU4 Hammer Contra 0.07609046969923008
SWU4 Hammer Contra 0.1275895318584629
SWU4 Hammer Contra 0.06939990435490306
SWU4 Hammer Contra 0.14482005869082223
SWU4 Hammer Contra 0.08423385234305697
SWU4 Hammer Contra 0.12206954402563285
SWU4 Hammer Contra 0.10629933998962966
SWU4 Hammer Contra 0.07248011724974782
SWU4 Hammer Contra 0.062224297513310656
SWU4 Hammer Contra 0.12659409749381345
SWU4 Hammer Contra 0.09989623308216429
SWU4 Hammer Contra 0.09160844304138126
SWU4 Hammer Contra 0.0850895836871847
SWU4 Hammer Contra 0.11284651532414365
SWU4 Hammer Contra 0.06642391617718578
SWU4 Hammer Contra 0.061748591794297064
SWU4 Hammer Contra 0.19691835258679954
SWU4 Hammer Contra 0.1786186687313739
SWU4 Hammer Contra 0.10393543229574323
SWU4 Hammer Contra 0.14476147015892057
SWU4 Hammer Contra 0.10740421889211524
SWU4 Hammer Contra 0.16120617158260153
SWU4 Hammer Contra 0.09385621878587613
SWU4 Hammer Contra 0.21629208403243144
SWU4 Hammer Contra 0.09028149235009579
SWU4 Hammer Contra 0.20849011022633968
SWU4 Hammer Contra 0.08136625525799046
SWU4 Hammer Contra 0.06657908460990833
SWU4 Hammer Contra 0.08907672952792654
SWU4 Hammer Contra 0.14081017795391806
SWU4 Hammer Contra 0.13836823405585727
SWU4 Hammer Contra 0.07133070870199072
SWU4 Hammer Contra 0.08673934042888962
SWU4 Hammer Contra 0.04720737573073671
SWU4 Hammer Contra 0.23783965164363124
SWU4 Hammer Contra 0.16751313571411916
SWU4 Hammer Contra 0.1342684947124506
SWU4 Hammer Contra 0.06528772207318591
SWU4 Hammer Contra 0.1313600811917655
SWU4 Hammer Contra 0.1089768012511259
SWU4 Hammer Contra 0.16804957077946764
SWU4 Hammer Contra 0.10005469492617576
SWU4 Hammer Contra 0.0917169694503314
SWU4 Hammer Contra 0.047442356685482974
SWU4 Hammer Contra 0.11476360261344642
SWU4 Hammer Contra 0.10140428335783004
SWU4 Hammer Contra 0.16654680157236731
SWU4 Hammer Contra 0.057781044405423254
SWU4 Hammer Contra 0.12055803931923842
SWU4 Hammer Contra 0.04049700801878374
SWU4 Hammer Contra 0.10043284956208647
SWU4 Hammer Contra 0.21660879888950257
SWU4 Hammer Contra 0.1335179964831799
SWU4 Hammer Contra 0.13722126059970277
SWU4 Hammer Contra 0.14131272209587342
SWU4 Hammer Contra 0.12063411593061929
SWU4 Hammer Contra 0.10155797251083433
SWU4 Hammer Contra 0.10681741010078434
SWU4 Hammer Contra 0.0620207770288649
SWU4 Hammer Contra 0.047615449129080105
SWU4 Hammer Contra 0.19766544607922173
SWU4 Hammer Contra 0.12550316608726445
SWU4 Hammer Contra 0.16424417648569745
SWU4 Hammer Contra 0.17880498825158977
SWU4 Hammer Contra 0.13536290744149582
SWU4 Hammer Contra 0.07979417325945647
SWU4 Hammer Contra 0.1489162429560014
SWU4 Hammer Contra 0.1156686911088512
SWU4 Hammer Contra 0.11655602129244065
SWU4 Hammer Contra 0.11216816527018077
SWU4 Hammer Contra 0.06705562681894042
SWU4 Hammer Contra 0.17665185217067617
SWU4 Hammer Contra 0.13330477981482572
SWU4 Hammer Contra 0.2004652820572451
SWU4 Hammer Contra 0.15897877834528407
SWU4 Hammer Contra 0.09450391212745032
SWU4 Hammer Contra 0.11559981706431362
SWU4 Hammer Contra 0.12630057849774304
SWU4 Hammer Contra 0.1107010371750046
SWU4 Hammer Contra 0.13063619059844317
SWU4 Hammer Contra 0.05297138979314013
SWU4 Hammer Contra 0.02957041569914842
SWU4 Hammer Contra 0.13542048793686998
SWU4 Hammer Contra 0.10132061071368692
SWU4 Hammer Contra 0.19084411665480822
SWU4 Hammer Contra 0.07174864010468737
SWU4 Hammer Contra 0.23942566971103535
SWU4 Hammer Contra 0.16779888190862435
SWU4 Hammer Contra 0.14925238960530973
SWU4 Hammer Contra 0.12556157956538605
SWU4 Hammer Contra 0.14308405309460157
SWU4 Hammer Contra 0.16668104343562404
SWU4 Hammer Contra 0.15511227784251544
SWU4 Hammer Contra 0.10802297193478708
SWU4 Hammer Contra 0.11277262794165213
SWU4 Hammer Contra 0.1430535695509082
SWU4 Hammer Contra 0.13605323596409505
SWU4 Hammer Contra 0.1502651801252649
SWU4 Hammer Contra 0.1407594347717648
SWU4 Hammer Contra 0.14955764125897505
SWU4 Hammer Contra 0.06509912897947291
SWU4 Hammer Contra 0.11280948515170587
SWU4 Hammer Contra 0.13481366656414837
SWU4 Hammer Contra 0.10002905858573874
SWU4 Hammer Contra 0.10455660822944954
SWU4 Hammer Contra 0.13300150768329416
SWU4 Hammer Contra 0.07354122495418723
SWU4 Hammer Contra 0.0972485796459134
SWU4 Hammer Contra 0.07734787110625313
SWU4 Hammer Contra 0.12951220407338312
SWU4 Hammer Contra 0.07789996523733803
SWU4 Hammer Contra 0.09270052773025625
SWU4 Hammer Contra 0.07944270446664563
SWU4 Hammer Contra 0.12867983997167148
SWU4 Hammer Contra 0.0993135863907018
SWU4 Hammer Contra 0.12479338238448541
SWU4 Hammer Contra 0.08899256011784111
SWU4 Hammer Contra 0.2163117212731871
SWU4 Hammer Contra 0.08368486648378301
SWU4 Hammer Contra 0.12795464453565805
SWU4 Hammer Contra 0.16137015018408127
SWU4 Hammer Contra 0.07728679337606116
SWU4 Hammer Contra 0.13762632279071615
SWU4 Hammer Contra 0.11019330220685768
SWU4 Hammer Contra 0.22526235362601546
SWU4 Hammer Contra 0.1170511737391749
SWU4 Hammer Contra 0.10717965355331155
SWU4 Hammer Contra 0.10148347988814915
SWU4 Hammer Contra 0.1423661543604363
SWU4 Hammer Contra 0.19145686051761182
SWU4 Hammer Contra 0.06398510936488551
SWU4 Hammer Contra 0.20139578951557308
SWU4 Hammer Contra 0.12415196702400103
SWU4 Hammer Contra 0.1063620530803497
SWU4 Hammer Contra 0.06605121365060576
SWU4 Hammer Contra 0.08147785121431836
SWU4 Hammer Contra 0.18764929108334785
SWU4 Hammer Contra 0.21750272968077494
SWU4 Hammer Contra 0.13160833183391923
SWU4 Hammer Contra 0.1890673203243902
SWU4 Hammer Contra 0.0666422940714777
SWU4 Hammer Contra 0.13680378589885467
SWU4 Hammer Contra 0.12852301346335546
SWU4 Hammer Contra 0.1547652075218656
SWU4 Hammer Contra 0.12130086715642262
SWU4 Hammer Contra 0.1347782212015631
SWU4 Hammer Contra 0.053168590488420535
SWU4 Hammer Contra 0.11528080411751035
SWU4 Hammer Contra 0.11107857292624647
SWU4 Hammer Contra 0.1520809014728496
SWU4 Hammer Contra 0.04812392978245591
SWU4 Hammer Contra 0.11078524135736555
SWU4 Hammer Contra 0.20373070458229287
SWU4 Hammer Contra 0.08448817468585998
SWU4 Hammer Contra 0.11107371889878997
SWU4 Hammer Contra 0.21138761407357645
SWU4 Hammer Contra 0.07548104719605189
SWU4 Hammer Contra 0.1090499133524851
SWU4 Hammer Contra 0.1169626486972942
SWU4 Hammer Contra 0.16323461798670108
SWU4 Hammer Contra 0.05375366615975253
SWU4 Hammer Contra 0.07803802460353503
SWU4 Hammer Contra 0.035455709040888204
SWU4 Hammer Contra 0.11407399373181185
SWU4 Hammer Contra 0.10055087570461001
SWU4 Hammer Contra 0.0963961726324952
SWU4 Hammer Contra 0.06297164096620525
SWU4 Hammer Contra 0.13126419273947398
SWU4 Hammer Contra 0.10255031138607448
SWU4 Hammer Contra 0.0689529669834803
SWU4 Hammer Contra 0.21883688211219468
SWU4 Hammer Contra 0.06987220145903236
SWU4 Hammer Contra 0.14887201644681783
SWU4 Hammer Contra 0.2555434596078768
SWU4 Hammer Contra 0.0995800024100941
SWU4 Hammer Contra 0.19357480337530436
SWU4 Hammer Contra 0.06557517252226569
SWU4 Hammer Contra 0.08968504479589855
SWU4 Hammer Contra 0.13210696411849254
SWU4 Hammer Contra 0.06256203382046857
SWU4 Hammer Contra 0.056568369432937464
SWU4 Hammer Contra 0.215622508499961
SWU4 Hammer Contra 0.07940030585278081
SWU4 Hammer Contra 0.13305662738644355
SWU4 Hammer Contra 0.14473056273917004
SWU4 Hammer Contra 0.10533289109505858
SWU4 Hammer Contra 0.08890810001115484
SWU4 Hammer Contra 0.1453252714226222
SWU4 Hammer Contra 0.1225610580902539
SWU4 Hammer Contra 0.14652417994236827
SWU4 Hammer Contra 0.1438287508521812
SWU4 Hammer Contra 0.04768319025629209
SWU4 Hammer Contra 0.10862573151223304
SWU4 Hammer Contra 0.044885923606185305
SWU4 Hammer Contra 0.12088715250373079
SWU4 Hammer Contra 0.06117406419328389
SWU4 Hammer Contra 0.09223241520061923
SWU4 Hammer Contra 0.10870628803173261
SWU4 Hammer Contra 0.06980561408689695
SWU4 Hammer Contra 0.19195918849604882
SWU4 Hammer Contra 0.12986284696088016
SWU4 Hammer Contra 0.1620839611776671
SWU4 Hammer Contra 0.10251481569945875
SWU4 Hammer Contra 0.15310172767889343
SWU4 Hammer Contra 0.1317420749762703
SWU4 Hammer Contra 0.1538538400013135
SWU4 Hammer Contra 0.13897825910415282
SWU4 Hammer Contra 0.10246682430942
SWU4 Hammer Contra 0.0780142682999554
SWU4 Hammer Contra 0.09369660725258336
SWU4 Hammer Contra 0.17354628942474243
SWU4 Hammer Contra 0.15385680071729574
SWU4 Hammer Contra 0.12217646317927587
SWU4 Hammer Contra 0.08581841690236638
SWU4 Hammer Contra 0.09526652274758862
SWU4 Hammer Contra 0.11360365171107904
SWU4 Hammer Contra 0.12865106191932438
SWU4 Hammer Contra 0.059338512580751894
SWU4 Hammer Contra 0.14854132207990256
SWU4 Hammer Contra 0.1624005076904195
SWU4 Hammer Contra 0.08623218209647059
SWU4 Hammer Contra 0.11429280457098587
SWU4 Hammer Contra 0.05876559549657321
SWU4 Hammer Contra 0.08542644004588233
SWU4 Hammer Contra 0.11156064525514463
SWU4 Hammer Contra 0.24662406454361976
SWU4 Hammer Contra 0.12668406255945097
SWU4 Hammer Contra 0.12047293813412958
SWU4 Hammer Contra 0.13360217311768513
SWU4 Hammer Contra 0.11552244831455645
SWU4 Hammer Contra 0.12055846105493749
SWU4 Hammer Contra 0.12275425132773193
SWU4 Hammer Contra 0.06984746934886048
SWU4 Hammer Contra 0.06278577900329402
SWU4 Hammer Contra 0.12511438050479518
SWU4 Hammer Contra 0.131108289978116
SWU4 Hammer Contra 0.16326938342594507
SWU4 Hammer Contra 0.13815727629488808
SWU4 Hammer Contra 0.1260462903205766
SWU4 Hammer Contra 0.1747602455966407
SWU4 Hammer Contra 0.08594649220714828
SWU4 Hammer Contra 0.1216889452421203
SWU4 Hammer Contra 0.12017417677399181
SWU4 Hammer Contra 0.14435289145947366
SWU4 Hammer Contra 0.030725282120431942
SWU4 Hammer Contra 0.11418876358703488
SWU4 Hammer Contra 0.09943986825229205
SWU4 Hammer Contra 0.0939288427925749
SWU4 Hammer Contra 0.04826301098323186
SWU4 Hammer Contra 0.17976379695809147
SWU4 Hammer Contra 0.12237539482316435
SWU4 Hammer Contra 0.093521083108405
SWU4 Hammer Contra 0.12095088626251135
SWU4 Hammer Contra 0.1334723086086282
SWU4 Hammer Contra 0.0871600202705576
SWU4 Hammer Contra 0.16689267175218458
SWU4 Hammer Contra 0.13940525648729338
SWU4 Hammer Contra 0.14754854972659928
SWU4 Hammer Contra 0.11441834851272907
SWU4 Hammer Contra 0.16294089050212865
SWU4 Hammer Contra 0.11001320518808098
SWU4 Hammer Contra 0.12564442897100667
