Dataset Atlas Type Value
SWU4 DKT Ipsi 0.8645156717697167
SWU4 DKT Ipsi 0.8118726384961646
SWU4 DKT Ipsi 0.7829052032206135
SWU4 DKT Ipsi 0.8624478611465906
SWU4 DKT Ipsi 0.834028396842114
SWU4 DKT Ipsi 0.8396543235357985
SWU4 DKT Ipsi 0.8189851748826052
SWU4 DKT Ipsi 0.9007425865437115
SWU4 DKT Ipsi 0.8817691959827143
SWU4 DKT Ipsi 0.9199955982480004
SWU4 DKT Ipsi 0.8498448929879269
SWU4 DKT Ipsi 0.8235661387919154
SWU4 DKT Ipsi 0.843899793066061
SWU4 DKT Ipsi 0.8744113331090183
SWU4 DKT Ipsi 0.8131746754537481
SWU4 DKT Ipsi 0.8427718831237981
SWU4 DKT Ipsi 0.8707242425164295
SWU4 DKT Ipsi 0.7355488945237285
SWU4 DKT Ipsi 0.8966863450879842
SWU4 DKT Ipsi 0.8129335033573066
SWU4 DKT Ipsi 0.7167147813755016
SWU4 DKT Ipsi 0.8664608173841414
SWU4 DKT Ipsi 0.7564014282212757
SWU4 DKT Ipsi 0.8947218307031559
SWU4 DKT Ipsi 0.864775665726541
SWU4 DKT Ipsi 0.8350827637766287
SWU4 DKT Ipsi 0.8824336692703235
SWU4 DKT Ipsi 0.8760807857139251
SWU4 DKT Ipsi 0.7693792600350454
SWU4 DKT Ipsi 0.8726649165788823
SWU4 DKT Ipsi 0.7903778781801928
SWU4 DKT Ipsi 0.802383925768868
SWU4 DKT Ipsi 0.8506353795766979
SWU4 DKT Ipsi 0.8499412277049332
SWU4 DKT Ipsi 0.8113809180421359
SWU4 DKT Ipsi 0.8122720983184736
SWU4 DKT Ipsi 0.8045200594229173
SWU4 DKT Ipsi 0.8103789035492285
SWU4 DKT Ipsi 0.9024122497919295
SWU4 DKT Ipsi 0.8206344981807321
SWU4 DKT Ipsi 0.8812252673719094
SWU4 DKT Ipsi 0.8120791042523093
SWU4 DKT Ipsi 0.8986018874140607
SWU4 DKT Ipsi 0.8467492691403976
SWU4 DKT Ipsi 0.8301659913223327
SWU4 DKT Ipsi 0.8532385949583845
SWU4 DKT Ipsi 0.7767181843108493
SWU4 DKT Ipsi 0.8278138506369714
SWU4 DKT Ipsi 0.7933834499067098
SWU4 DKT Ipsi 0.8470915477327775
SWU4 DKT Ipsi 0.8077724392747702
SWU4 DKT Ipsi 0.8115435800806301
SWU4 DKT Ipsi 0.8111520369880009
SWU4 DKT Ipsi 0.806880937716612
SWU4 DKT Ipsi 0.8886819174056803
SWU4 DKT Ipsi 0.8873444801430372
SWU4 DKT Ipsi 0.8342564486601723
SWU4 DKT Ipsi 0.7937121280555004
SWU4 DKT Ipsi 0.7924691656752885
SWU4 DKT Ipsi 0.858415472756851
SWU4 DKT Ipsi 0.8512288186788514
SWU4 DKT Ipsi 0.8358770365219345
SWU4 DKT Ipsi 0.8495616685514104
SWU4 DKT Ipsi 0.8349231657034042
SWU4 DKT Ipsi 0.8959534494966434
SWU4 DKT Ipsi 0.8047563703946778
SWU4 DKT Ipsi 0.7797517181502907
SWU4 DKT Ipsi 0.8805400425200585
SWU4 DKT Ipsi 0.8219224239909353
SWU4 DKT Ipsi 0.9017128736010953
SWU4 DKT Ipsi 0.8688107956864075
SWU4 DKT Ipsi 0.830049331356098
SWU4 DKT Ipsi 0.7467160020327613
SWU4 DKT Ipsi 0.8255946339289071
SWU4 DKT Ipsi 0.8420107358409374
SWU4 DKT Ipsi 0.8242400604856107
SWU4 DKT Ipsi 0.8162526484376303
SWU4 DKT Ipsi 0.834214031096836
SWU4 DKT Ipsi 0.8408216380983455
SWU4 DKT Ipsi 0.8753892479303929
SWU4 DKT Ipsi 0.8773664357004493
SWU4 DKT Ipsi 0.8292484194410197
SWU4 DKT Ipsi 0.8194952442344707
SWU4 DKT Ipsi 0.8080011119528381
SWU4 DKT Ipsi 0.7856304271317297
SWU4 DKT Ipsi 0.8124092670189149
SWU4 DKT Ipsi 0.7855570739565555
SWU4 DKT Ipsi 0.8655810156740484
SWU4 DKT Ipsi 0.8443075976887735
SWU4 DKT Ipsi 0.8218707068829297
