Dataset Atlas Type Value
HNU1 Hammer Hom 0.546426282051282
HNU1 Hammer Hom 0.5776083589743591
HNU1 Hammer Hom 0.590216205128205
HNU1 Hammer Hom 0.5506827179487179
HNU1 Hammer Hom 0.6651275384615385
HNU1 Hammer Hom 0.5783088717948719
HNU1 Hammer Hom 0.4838294102564102
HNU1 Hammer Hom 0.6019145128205128
HNU1 Hammer Hom 0.6006088461538462
HNU1 Hammer Hom 0.7768344102564103
HNU1 Hammer Hom 0.6847092307692306
HNU1 Hammer Hom 0.5895481282051281
HNU1 Hammer Hom 0.6298898974358975
HNU1 Hammer Hom 0.59942
HNU1 Hammer Hom 0.644978487179487
HNU1 Hammer Hom 0.6267203846153847
HNU1 Hammer Hom 0.646551282051282
HNU1 Hammer Hom 0.6124143333333334
HNU1 Hammer Hom 0.6703572307692307
HNU1 Hammer Hom 0.6081867948717948
HNU1 Hammer Hom 0.5759756153846153
HNU1 Hammer Hom 0.6219232564102564
HNU1 Hammer Hom 0.5319034871794874
HNU1 Hammer Hom 0.5987343846153846
HNU1 Hammer Hom 0.6149920512820513
HNU1 Hammer Hom 0.7294120000000001
HNU1 Hammer Hom 0.6534729230769231
HNU1 Hammer Hom 0.5492606666666666
HNU1 Hammer Hom 0.46834484615384614
HNU1 Hammer Hom 0.5760519999999999
HNU1 Hammer Hom 0.5789479487179486
HNU1 Hammer Hom 0.7017776923076923
HNU1 Hammer Hom 0.6295967692307692
HNU1 Hammer Hom 0.6655220256410257
HNU1 Hammer Hom 0.6426015128205128
HNU1 Hammer Hom 0.6006703076923076
HNU1 Hammer Hom 0.5671082051282051
HNU1 Hammer Hom 0.5617007435897436
HNU1 Hammer Hom 0.5679081794871794
HNU1 Hammer Hom 0.6852473076923078
HNU1 Hammer Hom 0.6161645897435898
HNU1 Hammer Hom 0.6064373076923077
HNU1 Hammer Hom 0.6414969743589745
HNU1 Hammer Hom 0.5316907948717949
HNU1 Hammer Hom 0.65046
HNU1 Hammer Hom 0.6303770000000001
HNU1 Hammer Hom 0.709043717948718
HNU1 Hammer Hom 0.5704639487179487
HNU1 Hammer Hom 0.4965530769230769
HNU1 Hammer Hom 0.5689020512820513
HNU1 Hammer Hom 0.6286072564102562
HNU1 Hammer Hom 0.6201317435897437
HNU1 Hammer Hom 0.5550373333333333
HNU1 Hammer Contra 0.23128499750156153
HNU1 Hammer Contra 0.2804327058088695
HNU1 Hammer Contra 0.20338048157401625
HNU1 Hammer Contra 0.24508271455340414
HNU1 Hammer Contra 0.29320632417239223
HNU1 Hammer Contra 0.31804130793254215
HNU1 Hammer Contra 0.34700377951280453
HNU1 Hammer Contra 0.23160506558401
HNU1 Hammer Contra 0.21433155090568395
HNU1 Hammer Contra 0.4335408244846971
HNU1 Hammer Contra 0.2409208981886321
HNU1 Hammer Contra 0.3156088319800125
HNU1 Hammer Contra 0.3519608863210494
HNU1 Hammer Contra 0.2246133416614616
HNU1 Hammer Contra 0.24194447158026236
HNU1 Hammer Contra 0.3167511217988757
HNU1 Hammer Contra 0.18896766021236727
HNU1 Hammer Contra 0.2270249250468457
HNU1 Hammer Contra 0.2285327414116177
HNU1 Hammer Contra 0.21143470830730793
HNU1 Hammer Contra 0.19694651592754528
HNU1 Hammer Contra 0.27924162898188637
HNU1 Hammer Contra 0.2788658282323548
HNU1 Hammer Contra 0.2525271830106184
HNU1 Hammer Contra 0.44930730793254225
HNU1 Hammer Contra 0.20535081011867581
HNU1 Hammer Contra 0.3926516089943785
HNU1 Hammer Contra 0.2752229531542785
HNU1 Hammer Contra 0.23486957776389758
HNU1 Hammer Contra 0.23557683385384134
HNU1 Hammer Contra 0.2597406558400999
HNU1 Hammer Contra 0.2644187158026234
HNU1 Hammer Contra 0.1823656383510306
HNU1 Hammer Contra 0.22519136664584635
HNU1 Hammer Contra 0.2395126408494691
HNU1 Hammer Contra 0.32861604497189256
HNU1 Hammer Contra 0.31022172579637725
HNU1 Hammer Contra 0.2117471567770144
HNU1 Hammer Contra 0.2658377732667083
HNU1 Hammer Contra 0.20126388007495316
HNU1 Hammer Contra 0.18844917613991255
HNU1 Hammer Contra 0.2535540762023735
HNU1 Hammer Contra 0.1989001811367895
HNU1 Hammer Contra 0.23901380637101813
HNU1 Hammer Contra 0.3020625427857589
HNU1 Hammer Contra 0.2250393379138039
HNU1 Hammer Contra 0.21091455902560902
HNU1 Hammer Contra 0.39800066146158647
HNU1 Hammer Contra 0.4061354272329794
HNU1 Hammer Contra 0.4269786408494691
HNU1 Hammer Contra 0.21768600874453467
HNU1 Hammer Contra 0.3132181455340412
HNU1 Hammer Contra 0.3237442848219863
HNU1 Hammer Contra 0.3513385515302936
HNU1 Hammer Contra 0.22367730480949405
HNU1 Hammer Contra 0.31179741973766395
HNU1 Hammer Contra 0.26521679138038723
HNU1 Hammer Contra 0.3064453023110556
HNU1 Hammer Contra 0.27335175452841975
HNU1 Hammer Contra 0.2637357351655215
HNU1 Hammer Contra 0.23669055090568394
HNU1 Hammer Contra 0.27923055965021865
HNU1 Hammer Contra 0.259843126171143
HNU1 Hammer Contra 0.20056142348532166
HNU1 Hammer Contra 0.22760060024984383
HNU1 Hammer Contra 0.3110455059337914
HNU1 Hammer Contra 0.1715685915053092
HNU1 Hammer Contra 0.27262006808244843
HNU1 Hammer Contra 0.23865476889444096
HNU1 Hammer Contra 0.33276816926920677
HNU1 Hammer Contra 0.2391609412866958
HNU1 Hammer Contra 0.1952175690193629
HNU1 Hammer Contra 0.3679966333541537
HNU1 Hammer Contra 0.23550682448469706
HNU1 Hammer Contra 0.3445951930043723
HNU1 Hammer Contra 0.2715161155527795
HNU1 Hammer Contra 0.19949227795128044
HNU1 Hammer Contra 0.1922799275452842
HNU1 Hammer Contra 0.16683004747033103
HNU1 Hammer Contra 0.21625214678326043
HNU1 Hammer Contra 0.30022664022485945
HNU1 Hammer Contra 0.22373218800749534
HNU1 Hammer Contra 0.3021724622111181
HNU1 Hammer Contra 0.3232552204871955
HNU1 Hammer Contra 0.21967628919425358
HNU1 Hammer Contra 0.24735576264834477
HNU1 Hammer Contra 0.2542187707682698
HNU1 Hammer Contra 0.19635000936914432
HNU1 Hammer Contra 0.2696983435352905
HNU1 Hammer Contra 0.256764309806371
HNU1 Hammer Contra 0.2368601780137414
HNU1 Hammer Contra 0.3302272673329169
HNU1 Hammer Contra 0.24802977264209872
HNU1 Hammer Contra 0.1867454909431605
HNU1 Hammer Contra 0.27482905996252344
HNU1 Hammer Contra 0.221252782011243
HNU1 Hammer Contra 0.21294848157401625
HNU1 Hammer Contra 0.3472391492816989
HNU1 Hammer Contra 0.2212593972517177
HNU1 Hammer Contra 0.23210480199875078
HNU1 Hammer Contra 0.28215022048719557
HNU1 Hammer Contra 0.23164516864459714
HNU1 Hammer Contra 0.28979513741411617
HNU1 Hammer Contra 0.21751223422860713
HNU1 Hammer Contra 0.19569455277951278
HNU1 Hammer Contra 0.29183651655215487
HNU1 Hammer Contra 0.25345206495940037
HNU1 Hammer Contra 0.40536891255465335
HNU1 Hammer Contra 0.2259060849469082
HNU1 Hammer Contra 0.26188322173641476
HNU1 Hammer Contra 0.30612672704559646
HNU1 Hammer Contra 0.31977359088069957
HNU1 Hammer Contra 0.2160099469081824
HNU1 Hammer Contra 0.2419763591505309
HNU1 Hammer Contra 0.22689734228607122
HNU1 Hammer Contra 0.1871855821361649
HNU1 Hammer Contra 0.22295767520299814
HNU1 Hammer Contra 0.18651509993753904
HNU1 Hammer Contra 0.3120804809494066
HNU1 Hammer Contra 0.3915217564022487
HNU1 Hammer Contra 0.22150625921299189
HNU1 Hammer Contra 0.2860933497813866
HNU1 Hammer Contra 0.2264613154278576
HNU1 Hammer Contra 0.18559928544659587
HNU1 Hammer Contra 0.2578561430356027
HNU1 Hammer Contra 0.1922075758900687
HNU1 Hammer Contra 0.2589856258588382
HNU1 Hammer Contra 0.40455251655215485
HNU1 Hammer Contra 0.3169464522173641
HNU1 Hammer Contra 0.253590777014366
HNU1 Hammer Contra 0.22155751592754527
HNU1 Hammer Contra 0.3109333772642099
HNU1 Hammer Contra 0.39793983760149904
HNU1 Hammer Contra 0.2939278831980012
HNU1 Hammer Contra 0.21890775577763896
HNU1 Hammer Contra 0.20343926420986883
HNU1 Hammer Contra 0.3482993828856965
HNU1 Hammer Contra 0.24782576139912554
HNU1 Hammer Contra 0.16972491817613994
HNU1 Hammer Contra 0.2985961930043723
HNU1 Hammer Contra 0.30009906683322923
HNU1 Hammer Contra 0.22366759962523422
HNU1 Hammer Contra 0.2668335783885072
HNU1 Hammer Contra 0.2373003023110556
HNU1 Hammer Contra 0.26757144971892566
HNU1 Hammer Contra 0.2538021648969394
HNU1 Hammer Contra 0.28678786445971266
HNU1 Hammer Contra 0.17584856527170517
HNU1 Hammer Contra 0.22831712054965647
HNU1 Hammer Contra 0.26928815740162404
HNU1 Hammer Contra 0.2342836289818863
HNU1 Hammer Contra 0.21608613366645846
HNU1 Hammer Contra 0.20465866895690196
HNU1 Hammer Contra 0.21791237788881945
HNU1 Hammer Contra 0.1746120718301062
HNU1 Hammer Contra 0.5490207695190507
HNU1 Hammer Contra 0.22323445783885074
HNU1 Hammer Contra 0.2482053985009369
HNU1 Hammer Contra 0.2346356826983135
HNU1 Hammer Contra 0.2626151823860087
HNU1 Hammer Contra 0.2040577632729544
HNU1 Hammer Contra 0.23339477888819485
HNU1 Hammer Contra 0.25406487070580885
HNU1 Hammer Contra 0.27298770580886944
HNU1 Hammer Contra 0.28391507620237355
HNU1 Hammer Contra 0.24559379637726422
HNU1 Hammer Contra 0.22079831355402874
HNU1 Hammer Contra 0.263682296689569
HNU1 Hammer Contra 0.28726519675202994
HNU1 Hammer Contra 0.4490047476577139
HNU1 Hammer Contra 0.2435540687070581
HNU1 Hammer Contra 0.28758463772642096
HNU1 Hammer Contra 0.1899932792004997
HNU1 Hammer Contra 0.2858947270455965
HNU1 Hammer Contra 0.28461565459088073
HNU1 Hammer Contra 0.281179449094316
HNU1 Hammer Contra 0.32020663835103064
HNU1 Hammer Contra 0.2582566670830731
HNU1 Hammer Contra 0.35072520799500306
HNU1 Hammer Contra 0.37740565708931917
HNU1 Hammer Contra 0.2425328276077452
HNU1 Hammer Contra 0.19972182323547782
HNU1 Hammer Contra 0.36865001686445975
HNU1 Hammer Contra 0.18182467582760775
HNU1 Hammer Contra 0.2859684734540912
HNU1 Hammer Contra 0.19898736914428483
HNU1 Hammer Contra 0.25925034603372893
HNU1 Hammer Contra 0.23418885134291068
HNU1 Hammer Contra 0.2577442423485322
HNU1 Hammer Contra 0.1833856158650843
HNU1 Hammer Contra 0.2183816708307308
HNU1 Hammer Contra 0.3222699637726421
HNU1 Hammer Contra 0.25261088632104933
HNU1 Hammer Contra 0.3745056595877576
HNU1 Hammer Contra 0.4016560749531543
HNU1 Hammer Contra 0.3635812617114303
HNU1 Hammer Contra 0.26216593691442847
HNU1 Hammer Contra 0.20659242410993128
HNU1 Hammer Contra 0.26230934665833855
HNU1 Hammer Contra 0.1984744116177389
HNU1 Hammer Contra 0.283010099937539
HNU1 Hammer Contra 0.2776234478450968
HNU1 Hammer Contra 0.2163106021236727
HNU1 Hammer Contra 0.16756117926296066
HNU1 Hammer Contra 0.35183402935665203
HNU1 Hammer Contra 0.20714420174890696
HNU1 Hammer Contra 0.21474637976264832
HNU1 Hammer Contra 0.32096503185509057
HNU1 Hammer Contra 0.4148593404122423
HNU1 Hammer Contra 0.1661345096814491
HNU1 Hammer Contra 0.2471844209868832
HNU1 Hammer Contra 0.24885399250468457
HNU1 Hammer Contra 0.2839104359775141
HNU1 Hammer Contra 0.2948038407245472
HNU1 Hammer Contra 0.21535252717051845
HNU1 Hammer Contra 0.24646695815115552
HNU1 Hammer Contra 0.25992700437226735
HNU1 Hammer Contra 0.3065790849469082
HNU1 Hammer Contra 0.17933763960024982
HNU1 Hammer Contra 0.2842518432229856
HNU1 Hammer Contra 0.2066083947532792
HNU1 Hammer Contra 0.3145783454091193
HNU1 Hammer Contra 0.23833985446595873
HNU1 Hammer Contra 0.20290414303560275
HNU1 Hammer Contra 0.3502236233603997
HNU1 Hammer Contra 0.26370601499063084
HNU1 Hammer Contra 0.30259924172392255
HNU1 Hammer Contra 0.2450385890068707
HNU1 Hammer Contra 0.348125645846346
HNU1 Hammer Contra 0.28139691380387255
HNU1 Hammer Contra 0.17887775952529666
HNU1 Hammer Contra 0.2833470387257964
HNU1 Hammer Contra 0.33879064584634605
HNU1 Hammer Contra 0.1978232929419113
HNU1 Hammer Contra 0.26373706246096185
HNU1 Hammer Contra 0.2394825658963148
HNU1 Hammer Contra 0.2893896346033729
HNU1 Hammer Contra 0.3626945652717052
HNU1 Hammer Contra 0.32812663835103056
HNU1 Hammer Contra 0.3023947101811368
HNU1 Hammer Contra 0.2088776052467208
HNU1 Hammer Contra 0.24356950218613366
HNU1 Hammer Contra 0.25020348906933165
HNU1 Hammer Contra 0.2227152329793879
HNU1 Hammer Contra 0.3181393335415365
HNU1 Hammer Contra 0.2588342435977514
HNU1 Hammer Contra 0.2839023822610868
HNU1 Hammer Contra 0.24551367145534042
HNU1 Hammer Contra 0.206968375390381
HNU1 Hammer Contra 0.19283041099312928
HNU1 Hammer Contra 0.19022729856339787
HNU1 Hammer Contra 0.3056583997501562
HNU1 Hammer Contra 0.22192942848219863
HNU1 Hammer Contra 0.20397132229856335
HNU1 Hammer Contra 0.2642382792004997
HNU1 Hammer Contra 0.3041197339163023
HNU1 Hammer Contra 0.40966913179262965
HNU1 Hammer Contra 0.304170986883198
HNU1 Hammer Contra 0.224842231105559
HNU1 Hammer Contra 0.29110565958775764
HNU1 Hammer Contra 0.2028150187382886
HNU1 Hammer Contra 0.31706131230480955
HNU1 Hammer Contra 0.2433828881948782
HNU1 Hammer Contra 0.25708719362898186
HNU1 Hammer Contra 0.2707829106808245
HNU1 Hammer Contra 0.25976891880074954
HNU1 Hammer Contra 0.25427138600874455
HNU1 Hammer Contra 0.20809221049344162
HNU1 Hammer Contra 0.24479713366645847
HNU1 Hammer Contra 0.19074610056214863
HNU1 Hammer Contra 0.21314134478450966
HNU1 Hammer Contra 0.2507666014990631
HNU1 Hammer Contra 0.2945757108057464
HNU1 Hammer Contra 0.22903211367895068
HNU1 Hammer Contra 0.17590990755777638
HNU1 Hammer Contra 0.17482363835103062
HNU1 Hammer Contra 0.25328697688944407
HNU1 Hammer Contra 0.2160249569019363
HNU1 Hammer Contra 0.30154500874453466
HNU1 Hammer Contra 0.2094335821361649
HNU1 Hammer Contra 0.3490285359150531
HNU1 Hammer Contra 0.27108188632104935
HNU1 Hammer Contra 0.273802401623985
HNU1 Hammer Contra 0.2662460068707058
HNU1 Hammer Contra 0.21864292379762648
HNU1 Hammer Contra 0.2261540924422236
HNU1 Hammer Contra 0.36349204247345407
HNU1 Hammer Contra 0.24576045971267957
HNU1 Hammer Contra 0.24783605059337915
HNU1 Hammer Contra 0.37153972954403497
HNU1 Hammer Contra 0.18658382011242972
HNU1 Hammer Contra 0.29226496939412866
HNU1 Hammer Contra 0.2976259900062461
HNU1 Hammer Contra 0.3603784341036852
HNU1 Hammer Contra 0.1910193616489694
HNU1 Hammer Contra 0.17597422610868207
HNU1 Hammer Contra 0.2756917645221736
HNU1 Hammer Contra 0.26582797126795754
HNU1 Hammer Contra 0.2700089356652092
HNU1 Hammer Contra 0.22960435540287322
Dataset Atlas Type Value
NYU_2 Hammer Ipsi 0.2204485175
NYU_2 Hammer Ipsi 0.217831461875
NYU_2 Hammer Ipsi 0.265324199375
NYU_2 Hammer Ipsi 0.25037718375
NYU_2 Hammer Ipsi 0.276102845625
NYU_2 Hammer Ipsi 0.28589643062500003
NYU_2 Hammer Ipsi 0.28609433437500004
NYU_2 Hammer Ipsi 0.22032296625
NYU_2 Hammer Ipsi 0.29253094250000006
NYU_2 Hammer Ipsi 0.21182126562499998
NYU_2 Hammer Ipsi 0.26505084875
NYU_2 Hammer Ipsi 0.43833664874999995
NYU_2 Hammer Ipsi 0.26845163375000003
NYU_2 Hammer Ipsi 0.22474357937500003
NYU_2 Hammer Ipsi 0.21626456000000002
NYU_2 Hammer Ipsi 0.26903964
NYU_2 Hammer Ipsi 0.32851790250000007
NYU_2 Hammer Ipsi 0.292792174375
NYU_2 Hammer Ipsi 0.253519430625
NYU_2 Hammer Ipsi 0.22082579875
NYU_2 Hammer Ipsi 0.21947571187500003
NYU_2 Hammer Ipsi 0.46200248312500003
NYU_2 Hammer Ipsi 0.2449426175
NYU_2 Hammer Ipsi 0.25109420125
NYU_2 Hammer Ipsi 0.34988291625
NYU_2 Hammer Ipsi 0.25634796125000003
NYU_2 Hammer Ipsi 0.230950281875
NYU_2 Hammer Ipsi 0.33006806062500005
NYU_2 Hammer Ipsi 0.216593141875
NYU_2 Hammer Ipsi 0.23172027062500003
NYU_2 Hammer Ipsi 0.293161156875
NYU_2 Hammer Ipsi 0.22794720937500002
NYU_2 Hammer Ipsi 0.303293545625
NYU_2 Hammer Ipsi 0.272985701875
NYU_2 Hammer Ipsi 0.276832908125
NYU_2 Hammer Ipsi 0.23976343812499998
NYU_2 Hammer Ipsi 0.32074690062499994
NYU_2 Hammer Ipsi 0.266040723125
NYU_2 Hammer Ipsi 0.195151620625
NYU_2 Hammer Ipsi 0.22446928
NYU_2 Hammer Ipsi 0.246092208125
NYU_2 Hammer Ipsi 0.256993020625
NYU_2 Hammer Ipsi 0.24928600187500002
NYU_2 Hammer Ipsi 0.334560964375
NYU_2 Hammer Ipsi 0.302721234375
NYU_2 Hammer Ipsi 0.29493272625
NYU_2 Hammer Ipsi 0.27206199312499996
NYU_2 Hammer Ipsi 0.2658020825
NYU_2 Hammer Ipsi 0.1975320425
NYU_2 Hammer Ipsi 0.27793971125
NYU_2 Hammer Ipsi 0.27648518624999996
NYU_2 Hammer Ipsi 0.269669014375
NYU_2 Hammer Ipsi 0.48419526312499994
NYU_2 Hammer Ipsi 0.21894118749999997
NYU_2 Hammer Ipsi 0.21242016812499998
NYU_2 Hammer Ipsi 0.5188053225
NYU_2 Hammer Ipsi 0.206039103125
NYU_2 Hammer Ipsi 0.317752688125
NYU_2 Hammer Ipsi 0.24321363625000003
NYU_2 Hammer Ipsi 0.20355614687499998
NYU_2 Hammer Ipsi 0.25548497062500003
NYU_2 Hammer Ipsi 0.260136856875
NYU_2 Hammer Ipsi 0.280196116875
NYU_2 Hammer Ipsi 0.310256988125
NYU_2 Hammer Ipsi 0.236311771875
NYU_2 Hammer Ipsi 0.27697667875
NYU_2 Hammer Ipsi 0.3420736025
NYU_2 Hammer Ipsi 0.2331165575
NYU_2 Hammer Ipsi 0.23611524125000002
NYU_2 Hammer Ipsi 0.28110139875
NYU_2 Hammer Ipsi 0.22806513250000002
NYU_2 Hammer Ipsi 0.33829480062499995
NYU_2 Hammer Ipsi 0.22365593375
NYU_2 Hammer Ipsi 0.2266901025
NYU_2 Hammer Ipsi 0.252448771875
NYU_2 Hammer Ipsi 0.23463724499999997
NYU_2 Hammer Ipsi 0.249414010625
NYU_2 Hammer Ipsi 0.3186607537499999
NYU_2 Hammer Ipsi 0.31747580875000003
NYU_2 Hammer Ipsi 0.283800514375
NYU_2 Hammer Ipsi 0.21787419874999997
NYU_2 Hammer Ipsi 0.21729439562500005
NYU_2 Hammer Ipsi 0.27489192437500004
NYU_2 Hammer Ipsi 0.24734291625000002
NYU_2 Hammer Ipsi 0.25638855499999996
NYU_2 Hammer Ipsi 0.237913584375
NYU_2 Hammer Ipsi 0.34285511625
NYU_2 Hammer Ipsi 0.263662371875
NYU_2 Hammer Ipsi 0.300873129375
NYU_2 Hammer Ipsi 0.31426219625
NYU_2 Hammer Ipsi 0.2853616025
NYU_2 Hammer Ipsi 0.20914294000000003
NYU_2 Hammer Ipsi 0.275869563125
NYU_2 Hammer Ipsi 0.19642442375000002
NYU_2 Hammer Ipsi 0.41187307875
NYU_2 Hammer Ipsi 0.2041122875
NYU_2 Hammer Ipsi 0.24948102562500002
NYU_2 Hammer Ipsi 0.24415966812500003
NYU_2 Hammer Ipsi 0.23708988249999996
NYU_2 Hammer Ipsi 0.22475995125
NYU_2 Hammer Ipsi 0.28484191875
NYU_2 Hammer Ipsi 0.24951826937500002
NYU_2 Hammer Ipsi 0.33374823625000005
NYU_2 Hammer Ipsi 0.291387730625
NYU_2 Hammer Ipsi 0.23635437875
NYU_2 Hammer Ipsi 0.370588925625
NYU_2 Hammer Ipsi 0.27746900562500004
NYU_2 Hammer Ipsi 0.19058446062500004
NYU_2 Hammer Ipsi 0.30724109874999994
NYU_2 Hammer Ipsi 0.20464360062499998
NYU_2 Hammer Ipsi 0.211314883125
NYU_2 Hammer Ipsi 0.298341971875
NYU_2 Hammer Ipsi 0.47032282999999997
NYU_2 Hammer Ipsi 0.22726205687499998
NYU_2 Hammer Ipsi 0.338466679375
NYU_2 Hammer Ipsi 0.21674595000000005
NYU_2 Hammer Ipsi 0.260515100625
NYU_2 Hammer Ipsi 0.2397744525
NYU_2 Hammer Ipsi 0.256315193125
NYU_2 Hammer Ipsi 0.40770435125
NYU_2 Hammer Ipsi 0.36791973812500006
NYU_2 Hammer Ipsi 0.24480207499999998
NYU_2 Hammer Ipsi 0.21971436062500005
NYU_2 Hammer Ipsi 0.3630033425
NYU_2 Hammer Ipsi 0.20081954000000002
NYU_2 Hammer Ipsi 0.22649872937499999
NYU_2 Hammer Ipsi 0.2939137
NYU_2 Hammer Ipsi 0.3241823562499999
NYU_2 Hammer Ipsi 0.27364086249999997
NYU_2 Hammer Ipsi 0.20814162187500002
NYU_2 Hammer Ipsi 0.23211344625000002
NYU_2 Hammer Ipsi 0.18958018375000002
NYU_2 Hammer Ipsi 0.42194373999999996
NYU_2 Hammer Ipsi 0.23446456875
NYU_2 Hammer Ipsi 0.229072384375
NYU_2 Hammer Ipsi 0.2744389325
NYU_2 Hammer Ipsi 0.227172064375
NYU_2 Hammer Ipsi 0.260709381875
NYU_2 Hammer Ipsi 0.27201922125000005
NYU_2 Hammer Ipsi 0.19628870749999996
NYU_2 Hammer Ipsi 0.4079010700000001
NYU_2 Hammer Ipsi 0.23209973812499998
NYU_2 Hammer Ipsi 0.475707715
NYU_2 Hammer Ipsi 0.268742488125
NYU_2 Hammer Ipsi 0.267745095625
NYU_2 Hammer Ipsi 0.322429529375
NYU_2 Hammer Ipsi 0.27598730125
NYU_2 Hammer Ipsi 0.27009839999999996
NYU_2 Hammer Ipsi 0.24295482812500002
NYU_2 Hammer Ipsi 0.21220089125000002
NYU_2 Hammer Ipsi 0.42720212812499997
NYU_2 Hammer Ipsi 0.27076403
NYU_2 Hammer Ipsi 0.23012460437499999
NYU_2 Hammer Ipsi 0.28246210562499996
NYU_2 Hammer Ipsi 0.324674605
NYU_2 Hammer Ipsi 0.36468141125000003
NYU_2 Hammer Ipsi 0.284370183125
NYU_2 Hammer Ipsi 0.27739962500000004
NYU_2 Hammer Ipsi 0.20003497250000002
NYU_2 Hammer Ipsi 0.323883285625
NYU_2 Hammer Ipsi 0.402958981875
NYU_2 Hammer Ipsi 0.28093913125000003
NYU_2 Hammer Ipsi 0.286605309375
NYU_2 Hammer Ipsi 0.222703950625
NYU_2 Hammer Ipsi 0.329893841875
NYU_2 Hammer Ipsi 0.25729177875000003
NYU_2 Hammer Ipsi 0.38328636125000004
NYU_2 Hammer Ipsi 0.358683636875
NYU_2 Hammer Ipsi 0.2247954775
NYU_2 Hammer Ipsi 0.22501098874999997
NYU_2 Hammer Ipsi 0.27341333625
NYU_2 Hammer Ipsi 0.322665628125
NYU_2 Hammer Ipsi 0.26260303625
NYU_2 Hammer Ipsi 0.3039837575
NYU_2 Hammer Ipsi 0.2662970225
NYU_2 Hammer Ipsi 0.33449527937499995
NYU_2 Hammer Ipsi 0.32345989187499996
NYU_2 Hammer Ipsi 0.25079711312499997
NYU_2 Hammer Ipsi 0.353797285625
NYU_2 Hammer Ipsi 0.297886679375
NYU_2 Hammer Ipsi 0.276722968125
NYU_2 Hammer Ipsi 0.23274167875
NYU_2 Hammer Ipsi 0.229135375625
NYU_2 Hammer Ipsi 0.4002852975
NYU_2 Hammer Ipsi 0.23075362812499997
NYU_2 Hammer Ipsi 0.20547443375
NYU_2 Hammer Ipsi 0.19536027937500003
NYU_2 Hammer Ipsi 0.218415128125
NYU_2 Hammer Ipsi 0.251135709375
NYU_2 Hammer Ipsi 0.21204785375000001
NYU_2 Hammer Ipsi 0.2105478075
NYU_2 Hammer Ipsi 0.25254993375
NYU_2 Hammer Ipsi 0.43609604125000007
NYU_2 Hammer Ipsi 0.3278324168750001
NYU_2 Hammer Ipsi 0.257633830625
NYU_2 Hammer Ipsi 0.30073125125
NYU_2 Hammer Ipsi 0.26837142375
NYU_2 Hammer Ipsi 0.20928773624999997
NYU_2 Hammer Ipsi 0.245142285
NYU_2 Hammer Ipsi 0.20936683250000002
NYU_2 Hammer Ipsi 0.23943361062500002
NYU_2 Hammer Ipsi 0.3215526875
NYU_2 Hammer Ipsi 0.4269463706249999
NYU_2 Hammer Ipsi 0.276316729375
NYU_2 Hammer Ipsi 0.293234251875
NYU_2 Hammer Ipsi 0.24312995437499998
NYU_2 Hammer Ipsi 0.245307296875
NYU_2 Hammer Ipsi 0.272316269375
NYU_2 Hammer Ipsi 0.30072140062499997
NYU_2 Hammer Ipsi 0.254246854375
NYU_2 Hammer Ipsi 0.35304518937500007
NYU_2 Hammer Ipsi 0.305449655625
NYU_2 Hammer Ipsi 0.341052236875
NYU_2 Hammer Ipsi 0.1918072825
NYU_2 Hammer Ipsi 0.24527015249999998
NYU_2 Hammer Ipsi 0.258593364375
NYU_2 Hammer Ipsi 0.25238497375
NYU_2 Hammer Ipsi 0.207592675625
NYU_2 Hammer Ipsi 0.30632916187500003
NYU_2 Hammer Ipsi 0.28783625
NYU_2 Hammer Ipsi 0.31010965375
NYU_2 Hammer Ipsi 0.235746229375
NYU_2 Hammer Ipsi 0.330426529375
NYU_2 Hammer Ipsi 0.49042595687499996
NYU_2 Hammer Ipsi 0.377956259375
NYU_2 Hammer Ipsi 0.274368625
NYU_2 Hammer Ipsi 0.24651179750000002
NYU_2 Hammer Ipsi 0.29802704562500004
NYU_2 Hammer Ipsi 0.44513396
NYU_2 Hammer Ipsi 0.438630811875
NYU_2 Hammer Ipsi 0.258635905
NYU_2 Hammer Ipsi 0.21895846875
NYU_2 Hammer Ipsi 0.30844507187500003
NYU_2 Hammer Ipsi 0.23844047750000003
NYU_2 Hammer Ipsi 0.23907384500000003
NYU_2 Hammer Ipsi 0.2560850175
NYU_2 Hammer Ipsi 0.239716768125
NYU_2 Hammer Ipsi 0.273191473125
NYU_2 Hammer Ipsi 0.21311271625
NYU_2 Hammer Ipsi 0.33358454375
NYU_2 Hammer Ipsi 0.256603103125
NYU_2 Hammer Ipsi 0.193771078125
NYU_2 Hammer Ipsi 0.212802819375
NYU_2 Hammer Ipsi 0.24229121125
NYU_2 Hammer Ipsi 0.23166741500000002
NYU_2 Hammer Ipsi 0.29850846000000003
NYU_2 Hammer Ipsi 0.394772699375
NYU_2 Hammer Ipsi 0.280182866875
NYU_2 Hammer Ipsi 0.354643021875
NYU_2 Hammer Ipsi 0.31785265500000004
NYU_2 Hammer Ipsi 0.36029752875
NYU_2 Hammer Ipsi 0.29270661937500003
NYU_2 Hammer Ipsi 0.203205459375
NYU_2 Hammer Ipsi 0.25349199499999997
NYU_2 Hammer Ipsi 0.27353584875
NYU_2 Hammer Ipsi 0.38962782000000007
NYU_2 Hammer Ipsi 0.23681606125000002
NYU_2 Hammer Ipsi 0.34566380124999996
NYU_2 Hammer Ipsi 0.25858229312500003
NYU_2 Hammer Ipsi 0.26243211625
NYU_2 Hammer Ipsi 0.313339674375
